image_id,ocr_text,inference_time_sec,gpu_memory_usage_mb
0011856542.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
* * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *",100.9277412891388,9526.28076171875
0011859695.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
AMERICAN BROADCASTING COMPANY
TELEVISION NETWORK
1333 Avenue of the Americas, New York, New York 10019
LT 1-7777

Date: September 25, 1969
Contact: Larry Odum

Agency: SSC&B, Inc

Address: 575 Lexington Avenue, New York, New York 10022

Client: American Tobacco Company

Product: Pall Mall Filter tip

Film Cleared: VIDEO TAPE APPROVAL

""Presenter/Girl Rev"" AT-M/B-T-64 :60
""Pall Mall Filter Tip"" AT-P/F-T-317 :30

TAPE WILL FOLLOW AS SOON AS I RECEIVE IT FROM THE TAPE
LIBRARY.

PLEASE NOTIFY THIS DEPARTMENT OF ANY CHANGES IN THE CODE NUMBER(S).

Final approval is, of course, dependent upon time and placement of the commercial(s).

Film(s) enclosed.
CF:cb
""""

Sincerely,
American Broadcasting Company
Cynthia Fates
Department of
BROADCAST STANDARDS AND PRACTICES",30.69859480857849,9526.28076171875
0011899960.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
Attention DR. HUGHES, MESSRS. ALAR, SANDEFUR, Department CORPORATE AFFAIRS
BLOTT, BUTLER, MIDDLETON, CHRISTENSEN, PEPPLES, SACHS, FREEDMAN
Copies T. HUMBER, M. BATEMAN Subject L&M Lawsuit

P R E S S  Q U E R Y

Publication ADWEEK - Midwest

Reporter/Editor Fran Brock (312) 467-6500

Received by Mark Ahearn Time 1:45 P.M. Date 7/9/84

Deadline for response Already handled

Describe the storyline, list the questions and proposed answers, and summarize handling, including clearances.

Ms. Brock requested information regarding L&M lawsuit. I provided the approved prepared response.

Reporter then requested clarification of 'generic cigarette' vs. 'private label cigarette' and asked to be notified when further announcements regarding generics were made.

J. M. A.",29.103108644485474,9526.28076171875
0011906503.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
FA 956(5-85)
g1 0081. (d)
BROWN & WILLIAMSON TOBACCO CORPORATION
CAPITAL BUDGET PROJECT
0465E
R&D
Capital Budget
($000)
Date Submitted
Title
CIGARETTE TEST STATION (CTS400)
Purpose
1 X Maintenance of Existing Business 5 Compliance with Outside Requirements
2 Expansion of Existing Business 6 Company Improvements & Administrative
3 New Products Requirements
4 Cost Reduction 7 Quality Improvement
Status
This Project is X Proposed
Approved; Proposal No.
Estimate Cost
TOTAL CAPITAL EXPENSE
80 80 0
Project Dates
Submission 88
Start 7 88
Completion 11 88
Yr. No. Yr. No. Yr.
PROJECT DESCRIPTION
The Cigarette Test Station (CTS400) combines many of the stand-alone instruments that
R&D currently uses to measure cigarette weight, pressure drop, ventilation, and
hardness into one compact module. The CTS400 has the additional measurement of
cigarette hardness in comparison with the CTS300. With this added measurement R&D will
be able to replace the Firmness Integrator that measures cigarette firmness in addition
to other measurements that are mentioned above. The Firmness Integrator is no longer
manufactured and parts are becoming difficult to obtain. Lastly, purchase of this
instrument would provide similar capability as the Macon Plant and help facilitate
comparisons between laboratories.
ESTIMATED SPENDING SCHEDULE
Spent Prior to 1989 Balance to Spend
CAPITAL 80
EXPENSE 0
1989 SPENDING BY QUARTER YEAR CAPITAL EXPENSE
JAN.-MAR. APR.-JUN. JUL.-SEP. OCT.-DEC. TOTAL 1990
CAPITAL
EXPENSE
1991
1992
1993
Beyond
1993
Submitted by Approved by
W. O. Crain
621099940J",49.83827614784241,9526.28076171875
0011973451.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
NEW EXPORT PRODUCT DEVELOPMENT CHARTER
Date: 6/24/94

BRAND/PROJECT NAME:
RICHLAND Kings (Soft Pack) - Duty Free (Phoenix)

MARKET(S):
World-wide Duty Free

OBJECTIVE:
Generate incremental volume for B&W by providing a low price
brand to various international duty-free markets.

SOURCE OF BUSINESS:
Major Competitive Brands:
TBD
Target Audience:
Value-conscious Smokers

COST OR RETAIL PRICING:
TBD

VOLUME:
Start Up:
TBD
Est. Monthly Ongoing:
TBD

INITIAL MATERIALS REQUIRED:
Qty In Units Dollar Cost
Pack Flats/Labels: On Hand
Cartons: On Hand
Cases: 500 $250

TIMETABLE:
Manufacturing:
Shipping:
Product Specs Date:
In-Market Arrival Date:
Start Manufacture Date:
Launch Date:

APPROVALS:
Date Date
Group Prod Dir VP Int'l Planning
Dir. Int'l Admin VP Int'l Marketing
Regional Dir/VP Senior VP Int'l",30.379554986953735,9695.34765625
0011974919.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
RESPONSE CODE REQUEST CONFIRMATION

To: Joe Leinster
From: Joyce Bagby
Date: September 10, 1996

Brand: Eclipse
PPS Program #: 602399 Requested By:

Title: Sneak Preview Confirmation Call-Charlotte Tests

Description: Record of confirmation calls for sneak preview appointments

Fulfillment Data Entry at: APAC

Circulation Quantity: 300

Estimated Response: 100.00%
Estimated Responders: 300

Distribution Drop Date: 10/03/96 Expiration Date:

Response Code Assigned: W25

Address, postal requirements, barcodes, document storage, and
batch numbers to be supplied by:

APAC
DE Fulfillment Vendor

C: Suzi Hicks, RJR-IR
Karen Giddens
Drew Huyett
Jackson Roper
Debbie Lockery
Vanessa Oakley
Melissa Andrews - TBM
Tammi LaManna - M/B",29.99056053161621,9526.28076171875
0011976929.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
SPECIAL EVENTS

State: Illinois City/Town: Dundee

Type of Event: Beauty Contest

Estimated Attendance: 700 Dates: March 3rd, 4th & 5th,

Name of Event: Mrs. Illinois Beauty Pageant

Contact (Name/Telephone): Ms. Joy Weathers (Sales) 312/426-8000

Audience Concentration: 90% White - 10% Black

Age category 21 yrs. to 45 yrs.

Recommended Brand(s) and Promotional Activity: BARCLAY sampling

2 - 12M cases mixed.

To be placed on tables by B & W Reps.

466603840

/1r/934g",25.354456424713135,9526.28076171875
0012178355.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
Attachment II

SPECIFICATION CHANGE PROPOSAL

BRAND ELI CUTTER KS SPECIFICATION CHANGE NUMBER 84-79

Domestic X Export Military Contract

TYPE OF SPECIFICATION CHANGE (Check all that apply)

Packaging, Temporary Packaging, Permanent

Cigarette Design, Trial Cigarette Design, Permanent

Tar Adjustment < 1 mg Tar Adjustment > 1 mg

New Product X Discontinue Product

Equivalent Additive Equivalent Packaging Material

Equivalent Filter/Paper/Tipping Processing

Description: ELI CUTTER KS, for test market, using AMELIA ""B"" Blend (XLF-680G).

*Cost Summary -

REQUESTED IMPLEMENTATION DATE 9/17/84

COST SUMMARY

Obsolete Material Cost

Special Equipment/Material Cost

Est. Annual Product Cost Change

ATTACHMENTS (Check if Included)

Rationale Cost Analysis

Product Specification List Spec. Change Detail

Packaging Art Stat. Casing/Flavoring Formulae

Processing Detail X Blend Formulae

Initial Production Requirement

Prepared By: D. M. Frank Date 10/10/84

ENDORSEMENTS Date

CQA

RD&G - Product

RD&G - Process

ELT

Marketing

APPROVAL Date

CQA

President

1011k

621626776",35.5424861907959,9526.28076171875
0012199830.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
AARBERG- STRAHAN INKS & COATINGS CORP.

Formula Composit Form

Customer B&W
Product Name Falcon Green
Formula No. SKGC-4518

Solids Composit

Lecithin (Food Grade)
Epoxidized Soy Bean Oil
Cellulose Nitrate Wet w/2 Propanol
Pigment, Yellow 34
Pigment, Blue 15:4
Ester of Modified Tricylic Carboxylic Acid Jonrez IM824

Total Solids

Solvent Composit to % V.O.C.s

Toluene
Isopropyl Acetate
N-Propyl Acetate

Total V.O.C.s 100.00%
Technician DLR
12/5/89",26.908894538879395,9695.34765625
0012529284.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
Date: 12-4-87
CHANGE OF AUTHORIZED COST
No. C-51
Description: CAPRI A&U EXPANSION - CALIFORNIA: WAVE 2 (87-113),
WAVE 3 (87-114) AND WAVE 4 (87-115).
Supplier: Kapuler Marketing Research
Previous $ Commitments This Project $ 212,475 ±10%
Amt. of Change: Increase Decrease $ NA ( % Change)
Adjusted Total Cost of Project: $ 212,475 ±10%
Reasons:
Adjustment due to timing of projects falling
into 1988.

PROJECTED:
Summary of Research Budget
Internal Init. Date Ext. Auth. Date Field Complete Final Report Due (Supplier Rpt.)
1987 Total Area Budget: 780,900.00
Current Balance Available: (886,220.53)
This Change: +14,165.00
This Amount -14,165.00
(From Current Budget)
(From Next Year's Budget)
Com-
Start plete FR
87-113 (70,825) 9/23 10/11 11/16New Balance: (872,055.53)
87-114 (70,825) 10/13 10/29 12/7
87-115 (70,825) 11/16 12/7 1/11
Committed To Date: 1,652,955.53

Submitted By: S.L. Willinger Date 12-4-87
Approved By:
Date
Approved By:
Date
Approved By:
Date
Budget Check: K.F. Lyle Date 12/7/87
Original - Project File cc: S. Willinger (3)
Project No. 1987-113/114/115-CA
G. D. Raphael
Account Name CAPRI
V. Hansberry (If Int.)
MRD00008",55.03689217567444,9695.34765625
0012529295.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
![Picture 1]

",12.918344020843506,9695.34765625
0012602424.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
```markdown
CHANGE OF AUTHORIZED COST

DATE: 11/28/84
AUTHORIZATION NO.: NP-75

PROJECT NAME: GEMINI AWARENESS ATTITUDE & USAGE MONITOR - PORTLAND
SUPPLIER: BURKE MARKETING RESEARCH

PREVIOUS $ COMMITMENTS THIS PROJECT: $220,000
AMOUNT OF CHANGE (INCREASE/DECREASE): $+1,000 (0.5% CHANGE)
ADJUSTED TOTAL COST OF PROJECT: $221,000

REASONS:
REVISED COST DUE TO A QUESTION ADDED TO THE SECOND WAVE AND CHANGES MADE
IN WORDING OF OTHER QUESTIONS. THIS COVERS THE COST OF ADDITIONAL TELEPHONE
INTERVIEW LENGTH, CODING OF THE OPEN-END, PROGRAMING CHANGES, TABULATION
AND ANALYSIS.

PROJECTED:
Field Start Aug. 1984
Field Complete Dec. 1984
Final Report Due Jan. 1985

TOTAL AREA BUDGET: (REV) 1984 3,488,000.00
CURRENT BAL.AVAILABLE: 17,195.66
THIS CHANGE: (From Current Budget) -800.00
THIS AMOUNT 200.00 (From Next Year's Budget)
NEW BALANCE: 16,395.66

COMMITTED TO DATE: (Current Year) 3,493,204.34

SUBMITTED BY: D. A. BEATTY 11/29/84
APPROVED BY: T. E. ALBERT 12/10/84
APPROVED BY: B. A. SPROUL 12-10-84
APPROVED BY: L. E. GRAVELY 12-11-84
APPROVED BY: A. J. HELLMAN 12-11-84

ORIGINAL - PROJECT FILE
CC: S. WILLINGER (3)/ RESEARCH GROUP MANAGER

PROJECT NO. 1984-175NP
ACCOUNT NAME New Products 681925147
```",53.92797780036926,9695.34765625
0012947358.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
[CT SYSTEM
The Corporation Trust Company
CT Corporation System
and Associated Companies

TO: William R. Degenhardt, Tax Director
The American Tobacco Company
245 Park Avenue
New York, New York 10017
(Authorized Recipient)

VIA: (X) Certified Mail ( ) Messenger
( ) Certified Air Mail

RE: PROCESS SERVED IN FLORIDA

FOR THE AMERICAN TOBACCO COMPANY
(Home of Company)

Enclosed are copies of legal process served upon the statutory agent of the above company as follows:

1. Title of Action: Reuben Sunstein, Plaintiff, v. The American Tobacco Company, a New Jersey corporation, Defendant.

2. Document(s) Served: Summons and Complaint

3. Court: Circuit Court, Dade County, Florida. No. 69-1351

4. Nature of Action: For personal injuries resulting after smoking ""Pall Mall"" and ""Lucky Strike"" cigarettes manufactured by defendant, wherein plaintiff alleges breach of war- anties, seeks damages in excess of $5,000 and demands trial by jury.

5. On Whom Process was Served: Phyllis G. Jennings, Asst. Socy., The Corporation Company, Jacksonville, Florida

6. Date and Hour of Service: January 27, 1969 9:00 a.m.

7. Appearance or Answer Due: Within 20 days after service, exclusive of day of service.

8. Plaintiff's Attorney(s): Max A. Goldfarb 414 Biscayne Building Miami, Florida

9. Remarks:

RECEIVED AND FORWARDED ON 1/29/69

BY: THE CORPORATION TRUST COMPANY
Par. Colwell, Asst. Secy.
277 Park Avenue
New York, New York 10017",44.60241079330444,9526.28076171875
0013255595.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
Attachment A

PUBLIC COMMUNICATIONS APPROVAL SHEET

The Tobacco Institute

DATE:

SUBJECT:

WRITER:

APPROVALS:

NAME OR INITIALS DATE

Division Head

Bill Kloepfer

Sam Chilcote

Legal Approval Recommended/Required: YES NO

SH&B

C&B

Other:",17.354660034179688,9526.28076171875
00283813.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
```plaintext
Date: 7/16/68

Sample No. 5031

Original request made by Mr. C. L. Tucker, Jr. on 7/10/68

Sample specifications written by John H. M. Bohlken

BLEND CASING RECASING FINAL FLAVOR MENTHOL FLAVOR

OLD GOLD STRAIGHT Tobacco Blend

Control for Sample No. 5030

Cigarettes:

Brand ------------ OLD GOLD STRAIGHT
Length ----------- 85 mm.
Circumference ---- 25.3 mm.
Paper ----------- Ecusta 556
Firmness -------- OLD GOLD STRAIGHT
Draw ----------- OLD GOLD STRAIGHT
Weight ----------- OLD GOLD STRAIGHT
Tipping Paper ----
Print------------ OLD GOLD STRAIGHT
Filter Length----

Wrappings:
Labels ------- OLD GOLD STRAIGHT
Closures------ Standard Blue
Tear Tape----- Gold
Cartons ------ OLD GOLD STRAIGHT
Markings------ Sample number on each pack and carton

Requirements:
Laboratory ----- One Tray
Others ---------

Laboratory Analysis:
Tars and Nicotine, Taste Panel, Burning Time, Gas Phase Analysis, Benzo (A) Pyrene Analyses - 7/16/68 C. Lassiter

Responsibility:
Tobacco Blend ---- Manufacturing - A. Kraus
Filter Production---
Making & Packing --- Product Development, John H. M. Bohlken
Shipping ---------

Reports:
Written by ---- John H. M. Bohlken
Original to - Mr. C. L. Tucker, Jr.
Copies to ---- Dr. A. W. Spears

Charles Tucker Jr.
```",42.66303825378418,9695.34765625
0030031163.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
Sports registration
37th annual meeting
August 15-18, 1996
Rye-Town Hilton Hotel
Rye, New York

Make copies of this form if necessary. Complete applicable
section(s) and return to NYSAWMD.

Lorillard Tobacco Company

Golf Tournament (Ladies & Men)...Friday, August 16, Tee off
at 8:00 A.M. SHARP (no green fee)

I will participate in the Golf Tournament < > My handicap is: < > Strokes

NAME
FIRM NAME

Brown & Williamson Tobacco Corporation

Tennis Tournament (Ladies & Men)...Friday, August 16,
starting time is 3:00 P.M.

I will participate in the Tennis Tournament
I would classify myself as (please check appropriate box)

< > Beginner
< > Fair
< > Good
< > Excellent

NAME
FIRM NAME

NYSAWMD, INC. 211 East 43rd Street, New York, NY 10017-4707
CONFORM.96",31.08523416519165,9526.28076171875
0030041455.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
KOOL & GPC GOLF BAG SURVEY

Section Number: 2

Section Sales Manager's Name: Peter Hatch

Please place the following order for KOOL and/or GPC Golf Bags for my Section:

KOOL Golf Bags 5

GPC Golf Bags 0

Send the completed survey to Linda Daniels in Field Supply via fax (502-568-7189) or
CC:Mail no later than June 7.

0022A.wk4",21.270617961883545,9695.34765625
0060000813.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
P. S. 73-91
Week of: Date Received 1/25/91
LASER PERFORATED TIPPING APPEARANCE CHECK
HOLE DEPTH, SCORCHING, CRATERING
Module: 412 Brand: CARLTON Filter 100's - 4 Mg Laser
Shift & Date: Pulse: Mfg. for Taiwan
Power:

FRONT CIGARETTES
Hole Depth: <1 mm 13.0 mm from end
Scorching : Insignificant.
Cratering : None to insignificant.
Comments : Excellent appearance (18 holes).

BACK CIGARETTES
Hole Depth: <1 mm 13.0 mm from end
Scorching : Insignificant.
Cratering : None to insignificant.
Comments : Excellent appearance (18 holes).

Module: Brand:
Shift & Date: Pulse: Power:

FRONT CIGARETTES
Hole Depth:
Scorching :
Cratering :
Comments :

BACK CIGARETTES
Hole Depth:
Scorching :
Cratering :
Comments :

ATX02 0062194",32.68186283111572,9526.28076171875
0060007216.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
PROJECT INITIATION FORM

PROJECT CODE PNRM DATE April 30, 1985

PROJECT NAME PALL MALL Regular Menthol

PROJECT LEADER J. F. Anders

WORK REQUESTED BY R. S. Sprinkle, III

PROJECT OBJECTIVE To develop a nonfilter menthol cigarette delivering 21-24 mg ""tar"" as a menthol companion to PALL MALL Famous Cigarettes. Cigarette dimensions: 84 x 24.9 mm circumference.

OTHER PERSONNEL ASSIGNED E. P. Barbee

Approved by

R. S. Sprinkle, III

cc: RSS RDC PHL PRC BMC Records Project Leader Other Personnel Assigned

ATX02 0226607",25.05668020248413,9526.28076171875
0060024314.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
CITY OF REIDSVILLE CHEMICAL MANAGEMENT PLAN
1993 INVENTORY
CHEMICAL USAGE FACT SHEET

Process Chemicals Used in Excess of 100 Pounds/Day,
Water Treatment Chemicals, Cleaning Compounds

Facility: The American Tobacco Company
Permit #: 0001

CHEMICAL DESCRIPTION

PRODUCT (CHEMICAL) NAME: Fuller G2315 DC

DESCRIPTION: Liquid Adhesive

PRODUCT CLASSIFICATION (Circle One): Organic Inorganic

CHEMICAL FORMULA: Vinyl Acetate

CAS#: 108-05-4 PERCENT ACTIVES (Non-water): <.5%

MANUFACTURER: H. B. Fuller Company PHONE #: 612-481-3300

MSDS ON FILE? (Circle One): Yes No

CHEMICAL USAGE

1993 ANNUAL USAGE (LBS.): 74880

1993 AVG. MONTHLY USAGE (LBS.) 6240

APPLICATION (Circle One and Briefly Describe):

Production Process: label adhesive

Water Treatment:

Housekeeping/Cleaning:

Other:

ATX02 0132045",33.420281171798706,9526.28076171875
0060025670.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
TEST ADHESIVE EVALUATION

Supplier:

Adhesive Code:

Application:
(tipping, carton end flaps, etc.)

Test Period:

APPROVED
NOT APPROVED

If not approved state reasons.

Tester
Quality Control
Local Purchasing
Manager

Complete and return to D. R. Brickey, Department of Research
and Development, as soon as possible.

ATX02 0083035",19.50683355331421,9526.28076171875
0060029036.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
Sports Marketing Enterprises
Document Clearance Sheet

Date Routed: January 11, 1994
Contract No. 4011 00 00

Contract Subject: Joe's Place Exhibits

Company SPEVCO, INC. Brand(s) Camel/Winston

Total Contract Cost $1,340,000.00 Current Year Cost 1994-1995

Brief Description 2 Joe's Place Exhibits for use at Winston Cup, Winston Drag and Camel Super Bike Events.

G/L Code: Program Budget Code

NAME SIGNATURE DATE

Originator Michael Wright

Manager John Powell B.J. Powell 1-11-94

REVIEW ROUTING

SIGNATURE DATE

Insurance

Law

FS - Marketing

REVISIONS TO SHELL
(Other than Term,
Compensation or Job

APPROVAL ROUTING
* Sr. Manager (B. J. Powell)
* Director - (G. L. Littell)

** Sr. VP T. W. Robertson

Return To: MARY SEAGRAVES SME
Ext. 1485

* UP TO AND INCLUDING $25,000
**OVER $25,000
Revised 10/26/92",35.27824926376343,9695.34765625
0060036622.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
To: Mr. G. J. Schramm Mr. W. P. Myhan
Mr. R. H. Stinnette Mr. F. X. Whelan
Mr. J. B. McCarthy

From: E. E. Curtin

Request for contribution or membership to be considered by Contributions Committee at next meeting

Contribution Membership
Harvard Medical School
Requested by and Dr. Gary Huber

Boston, Massachusetts

Message Letter 8/1/76

For American Brands, Inc.

Recent actions regarding above solicitor -

Payment - 1976 $40,921.30 by A.B.,Inc.
1975 84,309.94 A.B.,Inc.
1974 92,131.29 A.B.,Inc.
1973 91,630.53 A.B.,Inc.

Remarks -

For confirmation by the Committee. Check for $43,910.30 representing the ninth semi-annual installment to the Harvard Project transmitted August 1976.

Decision of Committee on Present Request -
Pay - $ 0
Declined - Send letter YES NO
Consideration deferred until Committee meeting of 8/26 1976",34.239861488342285,9526.28076171875
0060068489.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
The American Tobacco Company
A DIVISION OF AMERICAN BRANDS, INC.
265 PARK AVENUE, NEW YORK, NEW YORK 10167

ADVERTISING AND SELLING AUTHORIZATION

NYO #9 (10-81)

DO NOT MAKE ANY COMMITMENT OR AUTHORIZE ANY EXPENDITURE OF ANY KIND FOR
ACCOUNT OF THIS COMPANY UNTIL EXECUTIVE APPROVAL HAS BEEN OBTAINED HEREON.

AGENCY Corporate Media Department NO. DATE 3/17/82

BRAND MEDIUM DESCRIPTION

LUCKY STRIKE Low Tar Outdoor 30 Sheet Posters
Filters Box - 100% (White Background)

PERIOD FROM April THRU July

ENTER ESTIMATES OF AMOUNTS TO BE EXPENDED BY MONTHS UNDER ""REMARKS"" OR ON ATTACHMENT.

MAXIMUM EXPENDITURES AUTHORIZED

1,680 AIR TIME 30 Sheet Posters $26,880.00 1,600 posters plus
16,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",100.93247890472412,9526.28076171875
0060077689.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
Here is the extracted text from the image:

---

**THE AMERICAN TOBACCO COMPANY**

**PURCHASE REQUISITION**

**LOCATION:** STAMFORD, CT

**DATE OF REQUISITION:** January 3, 1995

**REQUISITIONER:** Mr. G. Schumacher

**SUPPLIER:** WEBCRAFT TECHNOLOGIES, INC.
- Attn: Mr. Steven Katz
- Route 1 and Adams Station
- North Brunswick, NJ 08901-0623

**SHIP TO:** NO SHIPPING REQUIRED.

**SHIPMENT TO ARRIVE NOT LATER THAN:** NO SHIPPING REQUIRED.

**VIA:** Net 30 Days

**QUANTITY** | **DESCRIPTION** | **PRICE**
-------------|-----------------|----------
CARLTON ""Free Carton"" Direct Mail Piece

This Purchase Order is to cover all costs incurred to date listed below:
42,000 lbs. of 80 lb. Sterling C/2/S - 36-1/2"" roll | $20,580.00
31,000 lbs. of 80 lb. Sterling C/2/S - 26-1/2"" roll | $15,190.00
Prep. (line negatives, paper prints, camera/stripping) | $431.25
Federal Express Charges | $48.75

**ALL MATERIALS HAVE BEEN CANCELLED.**

---

**DEPARTMENT CHARGED:** Brand Operations
**ACCOUNTING CHARGE NO.:** Adv. Expense
**EXTRA COPIES TO:** D. Garcia

**STATE TAX STATUS:** NOT TO BE CHARGED BY SUPPLIER

**LOCAL APPROVAL:** DATE
**LOCAL P.O./RELEASE NO.:** M14789

**ADMIN. CTR./MGMT. CTR. (AS REQUIRED):** DATE
**ADMIN. CTR./MGMT. CTR. (AS REQUIRED):** DATE

**OTHER:** DATE
**BUYER:** M. Stock/Smn

---

**Signature:**",49.44811415672302,9526.28076171875
0060080406.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
**THE AMERICAN
TOBACCO
COMPANY**

SIX STAMFORD FORUM
P.O. BOX 10380
STAMFORD, CONNECTICUT 06904-2380

AT 80-M-1 (1-88)

ADVERTISING AND
SELLING AUTHORIZATION

DO NOT MAKE ANY COMMITMENT OR AUTHORIZE ANY EXPENDITURE OF ANY KIND FOR ACCOUNT OF THIS COMPANY UNTIL EXECUTIVE APPROVAL HAS BEEN OBTAINED HEREON.
(BE GUIDED BY PPM 02.025 IN COMPLETING THIS FORM.)

ORIGINATOR SALES
JOB NO. DATE 02/04/91

BRAND MEDIUM DESCRIPTION

BULL DURHAM Filter Box BULL DURHAM Lighte Box COLLATERAL MERCHANDISING MATERIALS

PERIOD - FROM 01/91 THRU 03/91

REMARKS

To cover the cost of collateral merchandising materials to be used in 1991 in connection with the merchandising and promotion of BULL DURHAM.

These costs will include but are not exclusive to the the following materials:

CARTON END PANELS LIGHT THIEF SCORED CARTONS DECALS MOBILES SHELF DANGLERS LABELS POSTERS (LARGE WINDOW) SIDING INDOOR TALKERS JUMBO PACKS PACKAGE I.D. STRIPS

TOTAL $ 35,000.00

APPROVALS ACCOUNTING DISTRIBUTION

Agency Forecasting Marketing Sales V.P. - Marketing - Sales President Chairman/CEO

JAN $ 10,900.
FEB $ 10,000.
MAR $ 15,000.

Account Code 10- 320
Budget Code
Auth. No. 5060
Yr. 91",45.8619122505188,9526.28076171875
0060091229.png,"system
You are a helpful assistant.
user
Extract all the text in this image.
assistant
M A R D E N - K A N E. I N C.

866 FIFTH AVE. - NEW YORK, N.Y. 10103 (212) 582-6800

TRAVEL INFORMATION SHEET

This information will be used by Marden-Kane in making travel arrangements for
your round-trip to Los Angeles, California.

Finalist Name:

Home Address:

Home Telephone:

Business Telephone:

Name of Guest:

Relationship to Finalist:

Major Airport Nearest
your home:

Distance from your
home to airport:

Do you prefer airline
seats in smoking or
non-smoking section:

Any special dietary
meal you and/or your
guest would prefer

RETURN TO: Marden-Kane, Inc.
666 Fifth Avenue
New York, N.Y. 10103
Attention: Ms. L. Sobel",27.40325117111206,9526.28076171875
